subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
241,1.0,17.0,2.0,2.0,2.0,6.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,7.0,3.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,Agricultural Economics,1.0,4.0,7.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,4.0,6.0,2.0,2.0,2.0,5.0,2.0
243,4.0,41.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,2.0,3.0,6.0,4.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,Languages,2.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,4.0,4.0,3.0
244,5.0,14.0,7.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,missing,1.0,2.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,3.0,5.0,7.0,3.0,2.0,1.0,4.0,4.0
247,5.0,22.0,1.0,4.0,4.0,7.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,psychology,1.0,3.0,7.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,5.0,5.0,6.0,3.0,2.0,4.0,5.0,5.0
248,5.0,29.0,5.0,5.0,5.0,7.0,5.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,economics,1.0,5.0,7.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0
253,5.0,58.0,5.0,3.0,5.0,6.0,5.0,1.0,5.0,7.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,Linguistics,1.0,4.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,5.0,5.0,6.0,3.0,1.0,5.0,5.0,2.0
256,1.0,14.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,2.0,4.0,1.0,2.0,missing,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0
257,3.0,23.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,4.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0
262,5.0,15.0,7.0,3.0,3.0,1.0,3.0,6.0,6.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Chemistry ,1.0,5.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,7.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,1.0
263,4.0,15.0,6.0,3.0,2.0,4.0,4.0,3.0,7.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,1.0,missing,1.0,3.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0
264,4.0,29.0,1.0,4.0,4.0,7.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Criminal Justice,1.0,4.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,2.0
266,5.0,18.0,6.0,5.0,5.0,5.0,4.0,1.0,5.0,6.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,5.0,5.0,6.0,1.0,2.0,5.0,5.0,2.0
267,3.0,33.0,2.0,2.0,5.0,4.0,5.0,1.0,7.0,5.0,2.0,7.0,3.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,Mathematics,1.0,1.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,5.0,7.0,3.0,1.0,5.0,5.0,4.0
268,4.0,20.0,7.0,5.0,3.0,1.0,4.0,1.0,5.0,6.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,missing,1.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0
269,2.0,19.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,2.0,7.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,nursing,1.0,5.0,7.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0
275,5.0,18.0,7.0,5.0,5.0,3.0,5.0,5.0,7.0,2.0,1.0,5.0,2.0,2.0,5.0,5.0,7.0,4.0,2.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,Medical,1.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0
276,4.0,25.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,6.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,art,1.0,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,7.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0
277,3.0,18.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,7.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,Art,1.0,4.0,6.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,4.0,6.0,3.0,2.0,3.0,5.0,5.0
279,2.0,17.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,missing,1.0,4.0,4.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,3.0,7.0,2.0,2.0,3.0,5.0,3.0
280,5.0,26.0,6.0,3.0,5.0,2.0,5.0,1.0,6.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,14.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,paraspsychology,1.0,3.0,7.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0
281,1.0,64.0,1.0,5.0,5.0,7.0,5.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,5.0,5.0,6.0,5.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,Engineering,2.0,5.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,3.0,5.0,5.0,6.0,2.0,1.0,5.0,5.0,1.0
283,3.0,19.0,6.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,Health Science,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,6.0,5.0,4.0,6.0,1.0,1.0,4.0,5.0,3.0
285,4.0,16.0,6.0,5.0,3.0,6.0,4.0,3.0,5.0,5.0,0.0,5.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,missing,1.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0
286,1.0,18.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,missing,1.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0
289,1.0,24.0,1.0,1.0,3.0,7.0,5.0,5.0,4.0,6.0,2.0,5.0,0.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,2.0,5.0,Civil engineering,1.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,2.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0
290,4.0,21.0,2.0,3.0,4.0,6.0,5.0,2.0,2.0,6.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0,Nursing,1.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,4.0,6.0,1.0,2.0,5.0,5.0,3.0
292,2.0,19.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,Electronic Engineering +ACY- Physics,1.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0
293,5.0,19.0,4.0,5.0,5.0,2.0,5.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,missing,1.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,5.0,5.0,6.0,2.0,2.0,4.0,5.0,3.0
294,1.0,18.0,6.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,3.0,4.0,Physics,1.0,1.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0
295,4.0,33.0,3.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0,2.0,6.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,Computer Science,1.0,5.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,0.0,5.0,1.0,1.0,4.0,4.0,4.0
299,2.0,18.0,2.0,3.0,3.0,6.0,5.0,1.0,5.0,7.0,2.0,5.0,2.0,1.0,5.0,5.0,7.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,missing,1.0,5.0,7.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0
300,1.0,16.0,6.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,1.0,missing,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,3.0,4.0,5.0,3.0,2.0,4.0,1.0,4.0
302,5.0,21.0,5.0,5.0,4.0,6.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,Orthopedagogiek ,1.0,5.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,2.0,4.0,5.0,1.0,2.0,4.0,4.0,5.0
303,4.0,22.0,7.0,4.0,5.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,philosophy,1.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0
304,5.0,58.0,5.0,5.0,0.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,1.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,anthropology,3.0,5.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0
305,4.0,15.0,6.0,3.0,5.0,2.0,3.0,1.0,5.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,missing,1.0,3.0,7.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0
307,3.0,23.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,Photography,1.0,4.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,5.0,5.0,7.0,2.0,2.0,3.0,5.0,4.0
309,4.0,18.0,6.0,5.0,5.0,1.0,4.0,1.0,6.0,4.0,2.0,6.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,4.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,3.0
310,1.0,25.0,4.0,1.0,5.0,3.0,2.0,1.0,7.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,5.0,missing,1.0,2.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,5.0,5.0,7.0,2.0,2.0,1.0,5.0,1.0
311,3.0,18.0,6.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,2.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,missing,1.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,6.0,2.0,2.0,4.0,5.0,2.0
320,3.0,26.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,Psychology,1.0,4.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,3.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0
322,3.0,29.0,6.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Business Management,1.0,5.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0
324,5.0,48.0,5.0,3.0,4.0,6.0,5.0,1.0,3.0,6.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,4.0,5.0,biology,2.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,4.0,5.0,6.0,3.0,1.0,5.0,5.0,1.0
328,5.0,17.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,missing,1.0,4.0,7.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,5.0,5.0,7.0,3.0,2.0,1.0,4.0,2.0
329,4.0,20.0,5.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0,2.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,Economics,1.0,4.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,1.0
330,3.0,32.0,6.0,4.0,4.0,2.0,2.0,2.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,biochemistry,1.0,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0
332,3.0,18.0,2.0,1.0,5.0,4.0,5.0,1.0,2.0,3.0,2.0,6.0,2.0,1.0,1.0,5.0,7.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,3.0,missing,1.0,2.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,4.0,4.0
334,4.0,20.0,1.0,2.0,5.0,6.0,5.0,5.0,6.0,6.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,1.0,Philosophy,1.0,1.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0
335,2.0,52.0,1.0,5.0,3.0,5.0,1.0,3.0,1.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,8.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,5.0,5.0,Computers ,2.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,5.0,3.0,7.0,2.0,1.0,1.0,3.0,1.0
336,5.0,26.0,6.0,3.0,5.0,6.0,5.0,1.0,7.0,7.0,2.0,6.0,3.0,2.0,4.0,5.0,2.0,6.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,5.0,3.0,5.0,5.0,3.0,physics,1.0,5.0,6.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,5.0,5.0,4.0,1.0,2.0,5.0,5.0,2.0
337,4.0,14.0,3.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,missing,1.0,5.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0
338,4.0,19.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,missing,1.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,2.0
339,4.0,22.0,1.0,2.0,5.0,6.0,2.0,2.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,Electrical Engineeirng,1.0,2.0,6.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0
341,3.0,27.0,2.0,2.0,4.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,Computer science,1.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0
343,5.0,17.0,1.0,5.0,4.0,7.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,5.0,7.0,3.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,Computer Science,1.0,2.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,12.0,7.0,5.0,4.0,7.0,2.0,2.0,4.0,5.0,1.0
345,5.0,43.0,7.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,3.0,Healthcare ,2.0,3.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,5.0,7.0,1.0,1.0,5.0,5.0,1.0
347,5.0,25.0,5.0,4.0,3.0,6.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,Information tech,1.0,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,6.0,2.0,2.0,3.0,5.0,5.0
349,5.0,19.0,6.0,5.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,6.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,1.0,missing,1.0,4.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,5.0,4.0,5.0,1.0,1.0,4.0,4.0,4.0
353,3.0,20.0,6.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,Elementary Education,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0
356,5.0,14.0,7.0,5.0,5.0,7.0,5.0,4.0,5.0,3.0,2.0,7.0,1.0,2.0,5.0,5.0,6.0,3.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,7.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,7.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0
